?,Azzovej Khekhidoth,1,haakonish-leader1.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Chukaz Sustha,1,haakonish-leader2.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Voussa Kopta,1,haakonish-leader3.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Traroki Srasta,1,haakonish-leader4.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Jhoves Khedja,1,haakonish-leader1.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Khive Minapa,1,haakonish-leader2.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Khoni Ashadha,1,haakonish-leader3.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Jhahshan Kharmaja,1,haakonish-leader4.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Jhassho Kshamvoshmosta,1,haakonish-leader1.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Jhumakau Laxexi,1,haakonish-leader2.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Ngainnekuhs Icsar,1,haakonish-leader3.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Ngazogre Okaca,1,haakonish-leader4.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Nruzzonnahs Jekha,1,haakonish-leader1.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Mrezshesh Szeecatre,1,haakonish-leader2.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Inish Thixizs,1,haakonish-leader3.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Izaruh Jyortanji,1,haakonish-leader4.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Ivazzi Khugokkehz,1,haakonish-leader1.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Ugzaij Sezherkiess,1,haakonish-leader2.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Ussuashuh Sharjeiskukh,1,haakonish-leader3.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Zakomau Ashu,1,haakonish-leader4.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Kegizuj Kshinta,2,haakonish-diplomat1.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Kuvurgain Lashtras,2,haakonish-diplomat2.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Mavun Tavajat,2,haakonish-diplomat3.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Mgezzummoh Sizhi,2,haakonish-diplomat4.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Mukino Udikai,2,haakonish-diplomat1.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Jinnumahs Udikai,2,haakonish-diplomat2.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Nragahoj Hecze,2,haakonish-diplomat3.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Nruzzonnahs Dhilanshtri,2,haakonish-diplomat4.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Mgivan Vayami,2,haakonish-diplomat1.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Egnuz Kranma,2,haakonish-diplomat2.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Traskaz Shekka,2,haakonish-diplomat3.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Megozaz Szixsekho,2,haakonish-diplomat4.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Krekennon Szuzuze,2,haakonish-diplomat1.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Khovarih Nattra,2,haakonish-diplomat2.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Eneguj Ercikhi,2,haakonish-diplomat3.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Krevezuhz Sarei,2,haakonish-diplomat4.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Chimazzush Dhuda,2,haakonish-diplomat1.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Iavishkash Xetish,2,haakonish-diplomat2.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Mgiagunzaz Szuka,2,haakonish-diplomat3.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Ivomahs Vittomkhalwi,2,haakonish-diplomat4.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Jingra Zheikish,3,haakonish-diplomat1.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Naevesh Ashu,3,haakonish-diplomat2.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Ngazunua Vittomkhalwi,3,haakonish-diplomat3.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Nishgas Kharmaja,3,haakonish-diplomat4.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Ozuvish Xezsekhe,3,haakonish-diplomat1.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Uzevo Vrartikha,3,haakonish-diplomat2.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Mimuzahs Laxexi,3,haakonish-diplomat3.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Vagugzush Udikai,3,haakonish-diplomat4.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Mouzaugaej Sharjeiskukh,3,haakonish-diplomat1.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
?,Jhigguro Texzesh,3,haakonish-diplomat2.png,haakonish,?,?,?,?,?,?,?,?,?,?,?
