?,Cen Girrio,1,kiadian-leader1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Thightus Ulhnilvros,1,kiadian-leader2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Ardlesan Valnirol,1,kiadian-leader3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Kraratearar Kiol,1,kiadian-leader4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Iglulal Gres,1,kiadian-leader1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Foshnil Falnuka,1,kiadian-leader2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Kum Grelhrendlim,1,kiadian-leader3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Kes Lundoh,1,kiadian-leader4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Thar Diahhas,1,kiadian-leader1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Sion Voh,1,kiadian-leader2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Curgross Vilunnor,1,kiadian-leader3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Thiten Rundramih,1,kiadian-leader4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Urduss Thogu,1,kiadian-leader1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Neastendier Seis,1,kiadian-leader2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Krenan Far,1,kiadian-leader3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Fess Tis,1,kiadian-leader4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Lal Lein,1,kiadian-leader1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Essicesies Vomandlus,1,kiadian-leader2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Leadveam Thar,1,kiadian-leader3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Thitarass Gurrethu,1,kiadian-leader4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Kels Kilvakih,2,kiadian-diplomat1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Kesastar Grem,2,kiadian-diplomat2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Koss Ardlur,2,kiadian-diplomat3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Kuniess Gias,2,kiadian-diplomat4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Thightus Zillvu,2,kiadian-diplomat1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Ishnass Vilunnor,2,kiadian-diplomat2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Thierijel Zhajasha,2,kiadian-diplomat3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Kess Hollonvain,2,kiadian-diplomat4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Cem Vilunnor,2,kiadian-diplomat1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Thedu Orondral,2,kiadian-diplomat2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Than Kijullu,2,kiadian-diplomat3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Ivi Falnuka,2,kiadian-diplomat4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Lilesiass Thar,2,kiadian-diplomat1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Kess Shees,2,kiadian-diplomat2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Ilnegear Vohheleer,2,kiadian-diplomat3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Fil Voh,2,kiadian-diplomat4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Kum Zeis,2,kiadian-diplomat1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Krulur Thar,2,kiadian-diplomat2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Thedviachin Zel,2,kiadian-diplomat3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Urgan Thogu,2,kiadian-diplomat4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Thennenru Thar,3,kiadian-diplomat1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Thiarar Zhel,3,kiadian-diplomat2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Thendeasandlu Zhallmaghel,3,kiadian-diplomat3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Vess Thar,3,kiadian-diplomat4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Dalvrisim Wam,3,kiadian-diplomat1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Thightus Grem,3,kiadian-diplomat2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Ardlesan Thogu,3,kiadian-diplomat3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Hen Thar,3,kiadian-diplomat4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Esraclos Cuyago,3,kiadian-diplomat1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Fess Thave,3,kiadian-diplomat2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Eshnas Thar,3,kiadian-diplomat3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Kelas Thogu,3,kiadian-diplomat4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Kir Felvon,3,kiadian-diplomat1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Lal Sorlalna,3,kiadian-diplomat2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Thiarar Zhil,3,kiadian-diplomat3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Fil Zelmoruh,3,kiadian-diplomat4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Neathem Thogu,3,kiadian-diplomat1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Thighter Zallus,3,kiadian-diplomat2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Dos Vidraillmor,3,kiadian-diplomat3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Kum Wissirum,3,kiadian-diplomat4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Cen Grelhrendlim,4,kiadian-admiral1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Ardlesan Ulhnilvros,4,kiadian-admiral2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Dasur Falnuka,4,kiadian-admiral3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Eshnas Thogu,4,kiadian-admiral4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Hen Vohheleer,4,kiadian-admiral1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Fess Kilvakih,4,kiadian-admiral2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Fil Voh,4,kiadian-admiral3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Geaghtam Falnuka,4,kiadian-admiral4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Iglulal Villunnor,4,kiadian-admiral1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Kir Thogu,4,kiadian-admiral2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Krelnan Zhajasha,4,kiadian-admiral3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Lal Thogu,4,kiadian-admiral4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Mendrel Zellmoruh,4,kiadian-admiral1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Naldlas Thogu,4,kiadian-admiral2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Nonloss Valnirol,4,kiadian-admiral3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Oteihim Falnuka,4,kiadian-admiral4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Sion Thar,4,kiadian-admiral1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Thighter Cuyago,4,kiadian-admiral2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Urgan Thogu,4,kiadian-admiral3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Vess Falnuka,4,kiadian-admiral4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Ardlesan Ardlur,5,kiadian-general1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Ceanur Thogu,5,kiadian-general2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Cem Vilunnor,5,kiadian-general3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Cioldrioghto Kilvakih,5,kiadian-general4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Colir Thogu,5,kiadian-general1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Des Thar,5,kiadian-general2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Dos Ardlur,5,kiadian-general3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Eamogilvur Vilunnor,5,kiadian-general4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Easasves Ulhnilvros,5,kiadian-general1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Evian Falnuka,5,kiadian-general2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Fess Ardlur,5,kiadian-general3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Foshnil Thogu,5,kiadian-general4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Geass Villunnor,5,kiadian-general1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Githael Ulhnilvros,5,kiadian-general2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Ham Thar,5,kiadian-general3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Ihiogullor Falnuka,5,kiadian-general4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Irdlehias Thogu,5,kiadian-general1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Kelas Thogu,5,kiadian-general2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Kes Ardlur,5,kiadian-general3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Kir Zhajasha,5,kiadian-general4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Koss Thogu,6,kiadian-spy1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Krestalim Ulhnilvros,6,kiadian-spy2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Kuniess Falnuka,6,kiadian-spy3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Krulur Ardlur,6,kiadian-spy4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Kum Zhajasha,6,kiadian-spy1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Lal Ulhnilvros,6,kiadian-spy2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Less Falnuka,6,kiadian-spy3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Lilesiass Thar,6,kiadian-spy4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Mil Thogu,6,kiadian-spy1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Neastendier Ulhnilvros,6,kiadian-spy2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Nudriemes Falnuka,6,kiadian-spy3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Sialvrenaror Thogu,6,kiadian-spy4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Siesvar Ulhnilvros,6,kiadian-spy1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Sion Zhel,6,kiadian-spy2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Sulalna Thogu,6,kiadian-spy3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Thighter Villunnor,6,kiadian-spy4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Thedu Ardlur,6,kiadian-spy1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Thendeasandlu Valnirol,6,kiadian-spy2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Vahass Thogu,6,kiadian-spy3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Vogoras Ulhnilvros,6,kiadian-spy4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Ardlesan Celdror,7,kiadian-scientist1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Esraclos Cioghelhron,7,kiadian-scientist2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Than Cuyago,7,kiadian-scientist3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Thedviachin Gres,7,kiadian-scientist4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Neastendier Jiloro,7,kiadian-scientist1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Nudriemes Toghos,7,kiadian-scientist2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Fesal Voraldlus,7,kiadian-scientist3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Eshnas Thirguli,7,kiadian-scientist4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Kelsar Tas,7,kiadian-scientist1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Thitarass Villunnor,7,kiadian-scientist2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Thightus Thorliollar,7,kiadian-scientist3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Urduss Faluli,7,kiadian-scientist4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Urgan Gordothom,7,kiadian-scientist1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Ulsam Falnuka,7,kiadian-scientist2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Kelas Thave,7,kiadian-scientist3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Krevar Seis,7,kiadian-scientist4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Eardlios Ziellvu,7,kiadian-scientist1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Lal Voh,7,kiadian-scientist2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Koss Vilnirol,7,kiadian-scientist3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Kran Viel,7,kiadian-scientist4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Ishavalvun Shees,8,kiadian-pirate1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Kuyuye Fielvanthego,8,kiadian-pirate2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Thennesiass Kilesti,8,kiadian-pirate3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Thiarar Sus,8,kiadian-pirate4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Des Zel,8,kiadian-pirate1.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Thedu Sheigloldol,8,kiadian-pirate2.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Thimosel Noyaghar,8,kiadian-pirate3.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
?,Krelnan Ger,8,kiadian-pirate4.png,kiadian,?,?,?,?,?,?,?,?,?,?,?
